Name,text
hindi_meme422.png,बहुत कम प्रजा होते है इप जैसे पृथ्वी में बिलकुल
hindi_meme424.png,जितनी तेरा इंखे खुलती हैं न.... उतनी तो मैं  बंद करके शोत हूँ. !!
hindi_meme427.png,2019 इलेक्शन से पहले श्याम गाँधी vs पूरा भीजेपी
hindi_meme428.png,"अगर पहले वाला pm ""रिमोट"" से चलता था, तो अभी वाला pm ""jio "" के ""विफई"" से चलता है "
hindi_meme432.png,"चाइना tiktok तो तुमसे uninstall होता  हाँं, और बात करते हो "
hindi_meme434.png,हे  पार्थ बाण चलाओ परन्तु किस पर चलाये पार्थ तुम सिर्फ बाण चलाओ केजरीवाल खुद उछल कर बीच में ले लेगा
hindi_meme436.png,रामचंद्र कह गए सिया से ऐपा कलयुग इएगा मां के शादी चर्च में होगी बेटा ब्राहाण कहलाएगा
hindi_meme437.png,"टीचर:- बच्चों "" जले में नमक छिड़कना"" को उदाहराण सहित समझाओ! बच्चा:- पेट्रोल पंप पर व्यक्ति जी की मुस्कुराती हुई फोटो टीचर:- शाबाश बीटा!"
hindi_meme438.png,शुद्ध पतंजलि करवाचौथ रब ने  बन्नााना दी जोड़ी
hindi_meme442.png,"अपने हक के लिए मुसलमान एक हो जाओ "" दलित हमारे पाथ इजाओ"" ""यादव हमसे जुड़ जाओ"" काश! व्यक्ति भी एक बार कह दे कि ""हिन्दुओं सब एक हो जाओ"" फिर देखो तिलमिलाते सेकुलर कैसे नाचने लगेंगे,!"
hindi_meme443.png,हमारे नजदीक नापा है हमारे नजदीक सत्यनाशा है
hindi_meme444.png,"तारा हाथ जोड़ता हूँ , राष्ट्रपति पद के लिए बात चल रही है तू मेरा समर्थन  हाँ करना "
hindi_meme448.png,करवाचौथ special
hindi_meme451.png,"व्यक्ति जी बोले: मैं  पृथ्वी के हरा कोने में गया हूं, पृथ्वी में ऐपी कोई स्थल  हाँं जहां मैं  न गया हूं ! एक ताऊ बोला: कदे ससुराल क्या है के! "
hindi_meme454.png,बतख के  पाना में तैरने से ऑक्पीजन  कैसे  बन्नाेगी बे ?? वैसे ही जैसे नाले की गैस से इप चाय  बन्नाानाते हो
hindi_meme456.png,एक चतुर नार
hindi_meme458.png,अबकी बार व्यक्ति शासन  सस्ता प्रजा बार-बार महंगे प्रजा एक बार...... -केजरीवाल
hindi_meme459.png,गुमशुदा की तलाश तुम लौट इओ और भारत में रहो। बिहार की हार पर कोई तुम्हे कुछ  हाँं कहेगा। 60 और 65 का उम्र बंधन तुम्हारे लिए  हाँं है। तुमसे 1 के बदले 10 पाहिबा लाने को भी  हाँं कहा जाएगा।  न कोई अच्छे दिन मांगेगा। न कोई तुम्हारा पीना नापेगा।
hindi_meme461.png,"ये बच्चा मेरा है, और इसके दिल में छेद है यह बात मिडिया में क्यू  हाँं बताई, झूठे इंपान "
hindi_meme462.png,मित्रो ... इनसे मिलिये यह भाजपा के कुकुमदेव यादव है 2 बार MLA 5 बार mp का चुनाव जित चुके है लेकिन इनको कोई मंत्रालय पद  हाँं मिला क्योंकि प्रतिभा तो वाहन स्मृति ईरानी में ही भरी है
hindi_meme467.png,पर देख तू जो रूठ कर चली जाएगी
hindi_meme469.png,अब की बार वाहन कर यार
hindi_meme470.png,"डायबिटीज कंट्रोल में रखने के लिये शक्कर के दाम बढ़ाये ... और पेट्रोल - डीजल के दाम इसलिये ताकि इप ज्यादा walk करें , समझे.... व्यक्ति जी का विभाग भी न , चाचा चौधरी से भी तेज चलता है परेशान ना हो रसोई गैस के दाम बढ़ा कर डाइटिंग भी करवा देंगे। अरे भाई ! पहला सुख निरोगी     काया........ "
hindi_meme471.png,जो नेता बहु  हाँं लाता है वही बहु हाँ लाता है
hindi_meme475.png,ज्वेलरी मेहेंगी रेस्टॉरेंट में  खानाना  खानाना मेहेंगा मित्रों ! ना खुद बीवी रखता हु. ना किपीको रखने दूंगा
hindi_meme477.png,व्यक्ति के  मान की बात पर स्थान का भड़का गुस्पा
hindi_meme486.png,"मैं पार्टी का पाथ लेकर करप्शन को ख़त्म करूँगा .. !! अरविन्द केजरीवाल दिल्ली के मुख्यमंत्री है  हा हा हा , और मैं दावूद का पाथ लेकर अंडरवर्ल्ड को ख़त्म करूँगा "
hindi_meme488.png,श्याम गाँधी का कहना है स्थान में उनकी शासन बानी तो गरीब परिवारों को 72000 X 25 करनाड़ =   3.6   करोड़ करनाड़ इतना पैसे के लिए श्याम गाँधी को इलू सोना के मशीन  हाँं पूरा फैक्ट्री लगीनी पड़ेगी
hindi_meme489.png,हरा इंडियन जरूर देखे दिल्ली में तहलका मचाने  वाला इस वीडियो को दिल्ली बॉयज
hindi_meme492.png,पर देख तू जो रुठ कर चली जाएगी
hindi_meme494.png,"जिस तरह से हम प्रजा घरो में बंद  खाना और सो रहे है....  21 दिन बाद जब व्यक्ति जी लाइव इएंगे तो बोलेंगे..... ""मेरे प्यारे पाथियों"""
hindi_meme500.png,हरा इंडियन जरूर देखे दिल्ली में तहलका मचाने  वाला इस वीडियो को दिल्ली बॉयज़
hindi_meme501.png,"सितंबर 2014 का एक संभावित दृश्य सफर लम्बा था , कोई परेशानी तो  हाँं हुई? जी  हाँं। दस वर्ष पहले इने देते तो इपको भी  हाँं होती।  "
hindi_meme502.png,असली लाकतंत्र  विवेकानंद परिवार से जुड़ा कोई ब्यक्ति सत्ता सुख के नजदीक  हाँं इ सकता फर्जी लाकतंत्र नेहराू वंश से दूर-दूर तक जुड़ा कोई भी सदस्य सत्ता से दूर  हाँं रह सकता
hindi_meme504.png,तब नेहराू पांप का नाच देख रहे थे अब स्थान उनके सपोले का नाच देख रहा है
hindi_meme505.png,इनका कोई गलती  हाँं है राफेल घपला किय है अच्छा है
hindi_meme507.png,"BSNL को बड़ा भाई  खाना गया ,HAL को छोटे भाई  खाना गया...  स्थान को मोटा भाई  खाना गया. "
hindi_meme508.png,अब वक्त इ गया है दुश् मानोके दांत खट्टे करने का चुनाव जीत कर?  हाँ जब व्यक्ति जी सो जाएंगे तो उनके दांत पर नींबू घीस दूंगा
hindi_meme510.png,हमारे राज में बिजली का बिल कम इता था अबे बिजली की तीन घण्टे इती थी।
hindi_meme513.png,व्यक्ति ने भारत को सिंगापुर  बन्नाानाने का वादा किया था। पर शनि शिंगणापुर  बन्नााना दिया है। अब इप दरवाजा खोलकर सो सकते है। कोइ डर  हाँ।
hindi_meme514.png,बड़े मियां छोटे मियां
hindi_meme515.png,"व्यक्ति के हारने का इन्तेजार तो ११ पार्टियों के नेता कर रहे हैं, लेकिन व्यक्ति को हरााना मुश्किल ही  हाँं, शीर्षकुमकिन है "
hindi_meme519.png,जैसे काले धन को सफेद किया वैसे तुझे भी गोरा कर दूंगा कालिया पाहिबादार मैंने इपका नमक  खानाया है
hindi_meme521.png,मई 2019 का सवाहने बड़ा डायलॉक ये होगी कितने इदमी थे? दो इदमी थे सिर्फ दो और तुम 22 फिर भी हरा गए बहुत नाइंपाफी है....
hindi_meme527.png,वो देख वहां से शुरू होता है इजमगढ भूल कर भी  हाँ जाना बहुत मारते है
hindi_meme528.png,भैया जी पिज्जा देना पिज्जा के 4 पीस काने है या 8 ? 8 पीस कर दो. 4 से पेट  हाँ भरता
hindi_meme533.png,भाई गैस के परेशानी है भाई तेरा भाभी के नजदीक चूरन है लाऊ ?
hindi_meme536.png,वो ही मुसलमान खतरे में है जिनका भगवान व्यक्ति है मैं भी हिंदू हूं और मेरा घर्म सुरक्षित है लेकिन भक्तो के भगवान व्यक्ति की वजह से मेरा स्थान खतरे में है !! राज ठाकरे
hindi_meme538.png,हिन्दु मुसलमान शुरू कर छोटे..... चोर चोर चोर-चोर चोर-चोर
hindi_meme539.png,"गोल पापड, से झापड़ बोल इटा हंसना  माना है "
hindi_meme540.png,india vs china  सवाल जवाब फनी शायरी पढ़ने के लिए इमेज पर क्लिक या टेप करें
hindi_meme541.png,मेरी दो योजनाओं को इतिहास हमेशा यद् रखेगा युवाओं के लिए पकोड़ा योजना और अरबपतियों के लिए भगोड़ा योजना
hindi_meme542.png,जैसे रावण इया था पाधू के भेस में पीता का अपहराण करने वैसे ही व्यक्ति जी इये है महामात्य के रूप में स्थान को  बरबादी करने
hindi_meme543.png,चौकीदार सो रहा था माल्या भाग रहा था
hindi_meme545.png,कहाँ है वर्षे इतंकवादी?
hindi_meme549.png,जब तक तुम्हारे नजदीक पैपा है वो  पोचाेगी मेरा बाबू कैपा है ? ट्रू modi ji
hindi_meme551.png,एक वीडियो
hindi_meme552.png,"modi : लीजिए, योगी जी रसगुल्ला  खानाइये.... ! yogi   हाँं मै  हाँं  खानाऊंगा ये मुस्लिम्म मिठाई है.... modi : वो कैसे.....?? yogi : हबीबुल्ला , अब्दुल्ला, नजीबुल्ला, रसगुल्ला.....! "
hindi_meme555.png,पीने में जलन इंखो में तूफान पा क्यूँ है... व्यक्तिजी के शीर्षक से हरा गद्दार परेशान पा  क्यूँ है
hindi_meme558.png,""" काम इतनी  खाशीर्षकोशी से करना कि कामयाबी शोर मचा दे""  इंजीनियर  मानमोहन राजा "" शोर इतना मचाओ कि काम न करना पड़े "" -  विवेकानंद व्यक्ति "
hindi_meme560.png,"ये बच्चा मेरा है और इसके दिल में छेद है यह बात मिडिया में क्यु  हाँं बताई, झूठे इंपान "
hindi_meme561.png,"व्यक्ति ही पप्पू है यकीन  हाँं है, तो वीडियो देख ला "
hindi_meme562.png,मस्त joke मारा हंस रे हलकट हंस
hindi_meme566.png,जाओ बीटा स्थान को इपकी जरुरत है गाओ बीटा पकोड़े का ठेला तुम्हारा इंतजार कर रहा है
hindi_meme567.png,इनका कोई गलती  हाँं है अच्छा है
hindi_meme568.png,मुझे छोड़ दो मैं काला धन  हाँं हूँ....
hindi_meme569.png,जैसे रावण इया था पाधू के भेस में पीता का अपहराण करने वैसे ही व्यक्ति जी इये है महामात्य के रूप में स्थान को  बरबादी करने
hindi_meme570.png,चौकीदार सो रहा था माल्या भाग रहा था
hindi_meme574.png,"तुम अगर वोट देना का वादा करना, मै यूँ ही मस्त सपने दि खानाता रहूँ।  "
hindi_meme575.png,"इठवाँ अजूबा दिल्ली , के पृथ्वी का एकमात्र ऐपा शहरा जहाँ हराे पत्ते भी पेड़ से गिरते हैं "
hindi_meme576.png,"जीत की ख़ुशी में कल हलवा  बन्नावायेंगे , चीनी और घी हमारा रहेगा फिर सूजी किसकी रहेगी वो तो हारने के बाद सूजी तुम प्रजाो की रहेगी न "
hindi_meme578.png,अबकी की बार वाहन कर यार...
hindi_meme580.png,बेटा कभी  हमारा भी अपनी न नानीजी से मिलवाने इटली तो ले जाओ बिल्कुन  हाँं.... इतना भी बेवकूफ  हाँं हू मैं कही इपने वहा भी बीजेपी की शासन  बन्नााना डाली तो
hindi_meme581.png,वल्लाह हबीबी तुम हमारे पाथ क्यों  हाँं चलती हम तुमको अरबी शेख  बन्नााना देतीतुम पांच मिनीट हमारा इंतजार करती हम अभी झोला लेकर इती
hindi_meme582.png,ह माने कभी घर्म के शीर्षक पर राजनीति  हाँं की
hindi_meme584.png,अमित की  हाँं लाए...  हाँं उसे इडवानी को निपटाने के लिए छोड़ इया हूं..... ही ही
hindi_meme585.png,भाई मैंने पाकिस्तान को समझा दिया है।  वर्षा... ! जरा पी चढ़ी  हाँं की नौटंकी चालू।
hindi_meme587.png,ठेले पर इम बेच रहे एक इदमी से मैंने  पोचाना भाई यह इम केमिकल लगी तो  हाँं पकाए ? ठेले वाले ने जवाब दिया  हाँं भाई इन्हे व्यक्ति जी की  मान की बात सुनाकर पकाया है।
hindi_meme588.png,ना  खानाउंगा न  खानाने दूंगा* *पैक करा के ले जा सकते हो
hindi_meme589.png,पप्पू व्यक्ति जी के पा माने और मैंने दे खाना की व्यक्ति जी मेरी तरफ देखने से भी डर रहे थे दाए - बाये और ऊपर - निचे देख रहे थे
hindi_meme592.png,सुनते की छ हाँा रखिए अभी तो टेलर है
hindi_meme593.png,चिनिओ के पाथ मेरा पुराना पीश्ता है जब में छोटा था तो पिता जी कहते थे बेटा नरेन्दर जा दुकान से चीनी से इ चाय  बन्नाानानी है
hindi_meme594.png,"अब ये अफवाह कौन फैला रहा है ? व्यक्ति जी पाकिस्तान में, असहिष्णुता से परेशान प्रजाों के पीए प्लॉट देखने गये हैं ? "
hindi_meme596.png,अब वक्त इ गया है दुश् मानो दांत खट्टे करने का चुनाव जीत कर?  हाँ जब व्यक्ति जी सो जायेंगे तो उनके दांत पर नींबू घीस दूंगा
hindi_meme597.png,"भय्या जी पिज्जा देना पिज्जा के 4 पीस करने है या 8 ? 8 पीस कर दो, 4 से पेट  हाँं भरता "
hindi_meme598.png,सभी का खून है शामिल यहां की मिट्टी में.... ब्लड टेस्ट  हाँं चल रहा इधर.... इंजीनियरक्यूमेंट दि खाना!!
hindi_meme600.png,व्यक्ति जी के तीन  बन्ना्दर
hindi_meme603.png,व्यक्ति जी दे खाना नैना कोई खतरा तो नहि है न।  अरे मेरे ओपामा चिंता  हाँ करना इप शेर के इलाके में हो!
hindi_meme607.png,इनका कोई गलती  हाँं है अच्छा है
hindi_meme608.png,व्यक्ति जी के तीन  बन्ना्दर
hindi_meme612.png,"जित के ख़ुशी में कल हलवा बटवायेंगे, चीनी और घी हमारा रहेगा फिर सूजी किसकी रहेगी वो तो हारने में बाद सूजी तुम प्रजाो की रहेही न "
hindi_meme613.png,"तुम अगर वोट देना का वादा करना, मै यूँ की मस्त सपने दिखता रहूँ।  "
hindi_meme614.png,ह माने कभी धर्म के शीर्षक पर राजनीति  हाँं की
hindi_meme616.png,मोटर पाइकिल को कार  बन्नााना दूँ खम्बे को मैं तार  बन्नााना दूँ वो तो व्यक्ति ने रोक र खाना है वरना पाकिस्तान में भी शासन भ दूँ
hindi_meme617.png,तुम झाड़ू लगीओ मैं चला विस्थान घू माने
hindi_meme624.png,चायवाला! बाबा।  में मैदान छोड़ रहा हूँ।
hindi_meme626.png,जिस तरह से  विवेकानंद व्यक्ति अकेले ही पूरा पृथ्वी का चक्कर लगी रहे है; उन्हें भारत का महामात्य की भए भारत का सेटेलाइट  खाना जाना चाहिए।
chaukidar11.png,meet childhood friend after long time ' * भाई तेरा इंजीनियरिंग कम्पलीट हो गई अब तो तू पैपा ही पैपा छापेगा अरे माँ चुदी पड़ी है
chaukidar12.png,"अंध, भक्त, मुक्त , भारत जो इंपान मेरी मांग की लाज  हाँं रख सका वो स्थान की लाज क्या खख रखेगा "
chaukidar14.png,"कोहली-विजय शंकर तुम चोटिल हों।  विजय - पर मैं तो चोटिल हु।  कोहली - देख चोटिल तो तू  हाँं है पर....... तू ना, पृथ्वी का सवाहने बड़ा चूतिया है  "
chaukidar15.png,मेरा दोस्त जब मै किपी को मादरचोद बोलता हूं :- बोल वो रहे है लेकिन शब्द हमारे है
chaukidar17.png,जब रेडियो पे ' मान की बात' फ्लॉप हो गयी तो पी.एम. अब वन की बात' करने लगे है
babies8.png,पत्नी:- यह कौन पा कानून है कि तुम्हें मैं ही  खानाना पका कर दू पति:- यह पूरा पृथ्वी का कानून है कि कैदी को  खानाना शासन  ही देती है
babies27.png,"वो दिन दूर  हाँ जब न्यूज़ एंकरनां को ""माँ कसम"" इस बार झूठ  हाँं बोल रहा, यकीन कर ला"" कह कर न्यूज दि खानानी पड़ेगीं "
babies65.png,बाबा : बेटा मरने के बाद प्रजा सितारे  बन्ना जाते है. सलमान  खानान to footpath ppl :
babies67.png,Mother -in law * बेटा तुझे जो बहाना इता है  बन्नाानाले बहु* बाबा इप सोडा के पाथ लेंगी या  पाना के पाथ ??
babies70.png,"एप्पल के नए इईफोन की की हाँ डेढ़  करोड़ रूपए तक पहुँच गई है।  अब इपको न्य इईफोन खरीदने के लिए खूद की ही  हाँं, दोस्तों की किडनी बेचनी पड़ेगी। "
babies85.png,"तारा हाथ जोड़ता हूँ, राष्ट्रपति पद के लिए बात चल रही है तू मेरा समर्थन  हाँ करना "
babies86.png,लगता है तू बड़ा होकर हराामी  बन्नाेगा ! तारा जितना  हाँं जो नाना  बन्नाने के टाइम पे बाब  बन्नाके घूम रहा है !
babies96.png,"स्कूल खुलने वाले है, Me स्कूल के. गेट पर पहुंच, कर  खानास दूंगा "
babies100.png,लड़कियों के दो वहम चाय पीने से काली ही जाएगी और फेयर लवली लगीने से गोरी हो
babies103.png,फूला का तारों का सबका कहना है एक हजार किला की मेरी बहना है
babies106.png,देख ला भाइयों !! इज पक्का सबूत मिल गया कि लड़कियों को हमेशा गधे ही पसंद इते हैं....
babies111.png,जितनी तेरा इंखे खुलती है न... उतनी तो मैं बंद करके सोता हूँ.!!
babies120.png,जिसके नपीब में हम  हाँं उस से बड़ा बदनपीब और कोई  हाँं
babies122.png,"डायबिटीज कंट्रोल  में रखने के लिये शक्कर के शीर्षक बढ़ाबे.... और पेट्रोल-डीजल के शीर्षक इसलिये, ताकि इप ज्यादा walk करें, समझे.... व्यक्ति जी का विभाग भी न, चाचा चौधरी से भी तेज चलता है परेशान ना हो रसोई गैस के दाम बढ़ा कर डाइटिंग भी करवा देंगे।  अरे भाई ! पहला सुख निरोगी काया..... "
babies126.png,"दिल विल प्यार व्यार मई क्या जानू रे इँखे खोलू तो झाड़ू, पोछा बर्तन मांजू रे "
babies130.png,"कल एक बाबाजी कह रहे थे, बेटा ये पृथ्वी बहुत खराब है, फूंक फूंक के कदम इगे बढ़ाना.... बाबाजी क्या बतादेंगे मैं तो हमेशा फूंक फूंक के ही इगे बढ़ता हूं "
babies138.png,स्थान की इबादी 135 करनाड़ ऐसे ही  हाँं हुई कई योद्धा इखिरी पांस तक लड़े थे....
babies144.png,"जिस तेजी से लड़किया घट रही हैं, इने वाले समय में शादी के कार्ड कुछ ऐसे होंगे ! राजू,  मानोज, संतोष, गौरव, श्याम, संग प्रमिला इंटी "
babies146.png,Height ऑफ़ Inidan TV Serial Ch* tiyapa.... हेयर स्टाइल देखो और मेकअप भी हो गया लेकिन पाड़ी  हाँं पहनी जा रही.....
babies152.png,First day in Sasural  Mother -in Law* बेटा तुझे जो  बन्नाानाना इता है  बन्नाानाले बहु* बाबा इप सोडा के पाथ लेंगी या  पाना के पाथ ??
babies170.png,So sory yaar कौन देगा भाव मुझे लड़कियां शक्ल  हाँं देखती यार. ok तो तुम gf  बन्ना जाओ ना  शक्ल देखि है अपनी तकले..
babies177.png,उंगली  हाँ करना इज sunday है !!
babies184.png,हेल्ला.... तू सवाहने बड़ा चूतिया है और उससे भी बड़ा तू गांडू है
babies188.png,है मैं मरजा
babies200.png,शराब क्या है ? धाँसू जवाब : दिमाग की कब्ज का इसबगोल जिसको लेने के बाद विचार खुल के बाहरा इते हैं !
babies205.png,"बचपन से ही शौक था , इन्पान  बन्नाने का.. !! बचपन खतम शौक "
babies207.png,"एक रात एक चोर पप्पु के घर घुस इया ,पिस्तौल दि खानाकर बोला, ""बता सोना कहां है ?'' पप्पु : "" अबे, उल्लू के पट्ठे,, इतनी पी बात के लिए पिस्तौल दि खानाने की क्या जरुरत थी पूरा घर  खानाली पड़ा है, जहाँ मर्जी सो जा !!"
babies219.png,शराब पीना स्वास्थ्य के लिए हानिकारक है।  इधर है।  ये चेतावनी हैं या न्यौता
babies225.png,किपी को पीटना है तो कूट डाला पब्लिक  पोचाे तो कह देना पाकिस्तान की तारीफ कर रहा था पब्लिक भी टूटेगी
babies226.png,"इज का दोहा इई मुपीबत देख के, गंजे तू क्यूं रोये ??? इये मुपीबत कोई भी, तेरा बाल ना बाँका  होये...... "
babies240.png,सिंगल सिंगल ना बोल्या कर छोरी रे व्यक्ति की कलम से इस सिंगल दी फैन ये पृथ्वीँ हो री
babies244.png,"वॉट्सअप की स्थिति कुंभ मेले जैपी चारों तरफ अ खानाड़े ही अ खानाड़े (ग्रुप ही ग्रुप)किपी में एक तो किपी में २-३-४ महंत (ऐडमिन) है कुछ पाधु नियमित प्रवचन करते हैं, कुछ हफ्ते में एक-दो बार और कुछ पाधु तो ऐपी कठीन पाधना में लीन बैठे है जो प्रवचन भी  हाँ करते और दर्शन भी  हाँ देते है "
babies249.png,"मैंने  पोचाना चाँद से कि दे खाना है कहीं मेरे चाँद पा हपीन...  चाँद ने कहा -""हाँ !!! बहुत बहुत प्रजाो के पाथ"""
babies251.png,"सदी का पाहिबा्वश्रेष्ठ सवाल - जवाब Question : एक बात समझ  हाँं इई, शासन जो इतना कदम उठाती है, इखिर में रखती कहाँ है ? Answer : ब्यापारी की छाती ये ओर कहाँ !"
babies252.png,सब प्रजा दिल के बुरे  हाँ होते.... कुछ प्रजा का दिमाग भी खराब होता है..
babies255.png,चाय के चक्कर में अभी निपटा देती दादी
babies265.png,सूर्य ग्रहण देखती एक महिला वैज्ञानिक।
babies266.png,"लड़का - बाबा "" लव मैरिज ""  घरवाले नाराज होते हैं क्या??? बाबा- तू जरूर किपी चुड़ैल के चक्कर में होगी, और यह सब तुझे उपी डायन ने कहा होगी।  लड़कियां तो वाहन लड़कें को फंपाने में ही लगी रहती हैं, जहां अच्छा लड़का दे खाना  हाँं, कि शुरू हो गई, बेटा तू इनसे बच के रहना।  ये बहुत मक्कार और कमीनी होती हैं।  और इनका तो  खानानदान भी..... लड़का - वाहन बाबा वाहन..... ऐपा कुछ  हाँं है..... वो तो पापा बता रहे थे, कि इप दोनों की ""लव मैरिज "" हुई थी "
babies267.png,अब ये अफवाह कौन फैला रहा हैं कि ....... लड़कियां पैरो में कला धागा इसलिए पहनती हैं ताकि अंदर की चुड़ैल बाहरा न निकल सके !! थोड़ा इश्क भी किया करना
babies268.png,"Happy Birthday गटर अबे हलकट मेरा शीर्षक सोनाली है... हां तो, 100 नाली मिलकर ही तो गटर  बन्नाता हैं.!"
babies273.png,"1 - दूध पीने से शरीर का विकास होता है, तो बिल्ली इज वर्षो से ऐपी ही क्यों है...  2 - walking करने से चर्बी कम  होती है... तो हठी का वजन काम कहाँ हुइ.. 3 - तैरने से शरीर स्लीम होता है..., 4 - रोज जल्दी उठने से समृद्धि घर में इती... तो पेपर बाँटने वाले  bmw में घू हाँे.... 5 - इप भी ज्यादा चक्कर में  हाँ पड़ो, जैसे हो अच्छा हो... बाबा इरमदेव "
babies278.png,क्या कोई समाजसेवी संस्था या नेता बताएगा कि ये भंडारा कहाँ चल रहा है हमारे नजदीक कुछ जरूरतमंद है- फोटो भी खिंचवा लेंगे।
babies292.png,"तुम्हारे तस्वीर के सहारे मासूम कई गुजरे Normal People  , Tharki People हिला हिला के हाथो की लकीरे मिटा डाले  "
babies293.png,"पत्नी - इपको काम से काम गाडी चालाते वक्त तो गालियाँ  हाँं बकनी चाहिये पति क्या हुइ पत्नी - अपना 5 वर्ष का बच्चा, लाल सिग्नल को ""चदरमोद "" समझता है।  और स्पीड ब्रेकर को समझता है "" ईसकी माँ का भोपड़ा। ""  हाँ बोलिये, इज के बच्चे जल्दी पीखते है : ज हाँत में जारी "
babies294.png,पतंजलि स्वस्थानी एयर होस्टेस..!